CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
1245,Male,56,89,32
1246,Female,34,145,44
1247,Female,42,101,25
1248,Female,68,138,51
1249,Female,55,91,47
1250,Female,59,107,97
1251,Male,38,93,81
1252,Female,21,22,33
1253,Female,42,112,88
1254,Female,47,131,38
1255,Male,50,69,36
1256,Female,56,51,54
1257,Female,43,104,80
1258,Male,42,28,25
1259,Female,33,103,70
1260,Male,66,81,27
1261,Male,41,147,75
1262,Male,22,93,29
1263,Male,59,136,94
1264,Male,56,32,51
1265,Female,30,25,100
1266,Male,47,88,27
1267,Male,24,146,71
1268,Female,64,140,2
1269,Male,34,147,9
1270,Female,44,124,88
1271,Female,52,87,28
1272,Female,22,17,46
1273,Male,59,16,19
1274,Male,22,102,15
1275,Male,41,70,2
1276,Female,24,72,49
1277,Male,24,15,14
1278,Male,31,127,18
1279,Male,32,85,74
1280,Female,22,116,6
1281,Female,54,59,95
1282,Male,21,137,21
1283,Male,47,31,23
1284,Male,37,44,17
1285,Male,43,51,39
1286,Female,26,32,63
1287,Female,47,25,50
1288,Female,61,74,98
1289,Female,65,94,71
1290,Male,39,52,6
1291,Male,57,60,65
1292,Male,58,56,18
1293,Female,61,37,35
1294,Male,47,120,47
1295,Female,37,48,67
1296,Female,45,69,65
1297,Male,24,29,3
1298,Male,21,93,82
1299,Male,45,25,15
1300,Female,52,72,14
1301,Male,50,56,37
1302,Female,24,95,17
1303,Male,26,103,92
1304,Female,51,149,16
1305,Female,56,131,29
1306,Male,59,66,19
1307,Female,51,27,88
1308,Female,30,46,20
1309,Male,46,53,92
1310,Female,52,92,21
1311,Male,62,77,23
1312,Female,27,34,70
1313,Male,47,30,72
1314,Male,61,119,11
1315,Female,43,115,55
1316,Female,52,88,61
1317,Female,45,86,37
1318,Female,46,92,10
1319,Female,69,120,17
1320,Male,23,63,76
1321,Female,20,115,50
1322,Male,46,134,17
1323,Male,19,147,43
1324,Female,39,119,26
1325,Male,63,57,24
1326,Male,64,61,66
1327,Male,67,33,34
1328,Male,44,131,96
1329,Female,68,70,88
1330,Male,39,106,94
1331,Female,27,146,78
1332,Female,69,145,58
1333,Male,66,93,86
1334,Female,66,126,93
1335,Female,36,64,84
1336,Female,41,24,16
1337,Male,44,112,16
1338,Female,53,30,72
1339,Female,60,51,2
1340,Female,34,114,88
1341,Male,27,36,80
1342,Female,34,136,64
1343,Male,61,46,80
1344,Male,27,95,2
1345,Male,27,87,42
1346,Male,55,47,4
1347,Male,34,134,10
1348,Male,43,111,23
1349,Female,43,144,78
1350,Male,68,28,24
1351,Female,51,115,74
1352,Female,21,75,95
1353,Male,67,79,60
1354,Female,44,100,90
1355,Female,38,44,15
1356,Female,53,41,27
1357,Female,55,78,92
1358,Male,63,47,85
1359,Female,48,67,78
1360,Male,24,94,7
1361,Female,61,144,39
1362,Female,51,108,70
1363,Male,35,124,35
1364,Female,41,57,16
1365,Female,30,129,26
1366,Female,30,113,68
1367,Male,42,25,61
1368,Female,22,66,10
1369,Male,56,140,26
1370,Female,46,136,13
1371,Male,61,46,43
1372,Male,63,94,72
1373,Female,50,43,27
1374,Female,41,50,12
1375,Male,27,102,59
1376,Male,42,126,42
1377,Female,58,66,32
1378,Male,27,67,16
1379,Female,56,82,50
1380,Female,33,147,35
1381,Female,45,97,22
1382,Female,29,129,71
1383,Male,61,138,96
1384,Female,49,140,91
1385,Male,68,126,82
1386,Female,46,15,41
1387,Male,62,113,47
1388,Female,67,16,11
1389,Male,44,73,7
1390,Male,43,20,63
1391,Female,20,118,93
1392,Female,43,97,68
1393,Female,56,62,17
1394,Female,18,134,25
1395,Male,52,102,59
1396,Female,44,142,37
1397,Male,63,87,74
1398,Male,21,46,54
1399,Female,36,118,100
1400,Male,39,19,80
1401,Male,23,99,12
1402,Male,69,31,17
1403,Male,26,38,9
1404,Female,28,142,32
1405,Female,39,105,82
1406,Female,64,126,57
1407,Female,26,96,88
1408,Male,46,100,8
1409,Male,60,20,33
1410,Female,27,42,12
1411,Female,51,120,34
1412,Female,48,135,67
1413,Male,39,22,52
1414,Female,63,32,1
1415,Female,21,51,29
1416,Female,19,52,5
1417,Male,22,16,38
1418,Male,63,73,21
1419,Male,32,89,59
1420,Male,36,147,98
1421,Male,55,120,94
1422,Male,32,96,20
1423,Male,63,127,95
1424,Male,25,95,88
1425,Female,37,82,43
1426,Female,29,33,62
1427,Male,21,101,37
1428,Male,55,41,2
1429,Female,60,130,63
1430,Male,56,130,74
1431,Male,53,59,43
1432,Male,32,92,30
1433,Female,18,82,39
1434,Female,48,101,66
1435,Female,26,50,3
1436,Female,40,147,76
1437,Female,69,41,99
1438,Male,43,41,1
1439,Female,57,109,1
1440,Male,61,90,29
1441,Male,56,148,100
1442,Female,35,90,9
1443,Female,50,142,12
1444,Male,58,36,57
1445,Male,56,89,12
1446,Male,31,118,74
1447,Female,18,66,22
1448,Female,30,117,83
1449,Female,69,116,77
1450,Female,32,135,39
1451,Female,54,91,84
1452,Male,22,20,50
1453,Female,31,68,100
1454,Male,31,16,60
1455,Male,63,86,36
1456,Male,22,105,90
1457,Female,28,142,88
1458,Female,49,146,62
1459,Female,68,102,79
1460,Male,22,110,58
1461,Male,53,56,58
1462,Male,32,113,40
1463,Male,24,65,44
1464,Male,22,17,99
1465,Male,47,51,84
1466,Female,32,36,63
1467,Female,47,117,23
1468,Female,31,112,21
1469,Female,41,101,16
1470,Male,41,76,98
1471,Male,52,49,68
1472,Female,22,43,8
1473,Male,29,80,46
1474,Female,37,139,18
1475,Female,63,64,23
1476,Female,22,28,82
1477,Male,53,62,37
1478,Female,38,58,64
1479,Female,65,86,80
1480,Female,56,143,90
1481,Male,20,17,90
1482,Male,46,132,82
1483,Female,42,112,51
1484,Male,44,62,35
1485,Male,53,140,20
1486,Male,69,23,20
1487,Male,39,60,32
1488,Male,55,72,75
1489,Male,52,29,63
1490,Male,18,133,77
1491,Male,20,129,98
1492,Male,41,60,13
1493,Male,25,85,92
1494,Female,65,49,71
1495,Female,56,80,97
1496,Male,35,71,86
1497,Female,58,126,27
1498,Female,20,48,95
1499,Male,35,45,40
1500,Male,33,26,70
1501,Male,49,79,59
1502,Female,18,143,29
1503,Female,43,93,30
1504,Male,69,28,87
1505,Male,65,81,35
1506,Male,29,98,96
1507,Female,55,142,55
1508,Female,38,64,69
1509,Female,58,133,3
1510,Female,30,142,42
1511,Male,29,114,39
1512,Male,30,105,44
1513,Male,35,130,79
1514,Male,36,25,66
1515,Female,36,145,55
1516,Female,68,24,31
1517,Male,23,65,33
1518,Male,65,46,97
1519,Female,24,86,14
1520,Male,24,61,94
1521,Female,45,27,98
1522,Male,45,136,49
1523,Male,36,81,29
1524,Male,33,67,8
1525,Male,34,67,77
1526,Male,39,135,49
1527,Male,36,56,16
1528,Male,65,43,89
1529,Female,46,61,60
1530,Female,65,44,40
1531,Female,36,137,33
1532,Female,64,28,3
1533,Female,52,93,13
1534,Male,64,125,46
1535,Male,42,73,77
1536,Female,65,124,26
1537,Male,37,120,34
1538,Female,54,78,11
1539,Female,36,58,33
1540,Male,59,28,85
1541,Male,30,105,87
1542,Male,64,58,40
1543,Female,29,75,85
1544,Male,66,16,39
1545,Female,32,93,46
1546,Female,21,88,82
1547,Female,32,23,75
1548,Male,34,147,81
1549,Male,44,82,42
1550,Female,28,76,1
1551,Male,40,149,67
1552,Male,32,121,69
1553,Male,69,88,24
1554,Female,48,115,39
1555,Female,43,40,96
1556,Male,24,57,82
1557,Female,30,123,54
1558,Male,30,76,48
1559,Male,69,37,20
1560,Male,37,78,2
1561,Male,51,86,8
1562,Female,27,134,66
1563,Female,67,23,43
1564,Female,69,18,82
1565,Male,54,53,74
1566,Male,69,58,67
1567,Male,68,55,44
1568,Female,44,27,2
1569,Male,51,90,34
1570,Female,53,38,6
1571,Female,33,62,47
1572,Female,38,113,51
1573,Female,33,46,21
1574,Female,34,35,80
1575,Female,32,78,80
1576,Male,30,104,61
1577,Male,50,52,66
1578,Female,22,17,16
1579,Female,44,114,32
1580,Male,69,16,38
1581,Female,18,17,16
1582,Female,61,118,55
1583,Male,47,120,8
1584,Female,40,125,63
1585,Female,32,104,27
1586,Female,53,41,4
1587,Male,36,52,53
1588,Male,47,22,32
1589,Male,33,37,85
1590,Female,35,148,14
1591,Female,43,73,69
1592,Male,34,72,88
1593,Female,28,40,94
1594,Female,69,93,100
1595,Female,62,110,85
1596,Female,46,131,94
1597,Female,26,113,24
1598,Male,66,66,87
1599,Female,34,91,32
1600,Male,44,61,90
1601,Female,54,28,58
1602,Male,39,61,56
1603,Female,25,108,20
1604,Male,20,120,98
1605,Female,55,16,2
1606,Male,52,129,73
1607,Female,49,38,45
1608,Male,25,96,15
1609,Female,61,37,2
1610,Male,44,131,65
1611,Male,49,84,47
1612,Female,53,124,85
1613,Female,51,89,73
1614,Male,42,149,41
1615,Female,48,136,91
1616,Male,59,99,38
1617,Male,64,133,52
1618,Male,30,39,50
1619,Female,32,127,20
1620,Male,68,38,86
1621,Male,67,26,17
1622,Female,30,145,62
1623,Female,69,148,50
1624,Female,69,73,66
1625,Female,50,97,63
1626,Male,48,86,79
1627,Male,42,50,9
1628,Male,65,75,33
1629,Male,57,114,45
1630,Female,40,147,33
1631,Male,55,79,4
1632,Male,20,26,65
1633,Female,69,144,9
1634,Male,33,28,72
1635,Male,19,81,80
1636,Male,40,129,93
1637,Male,51,113,74
1638,Male,47,81,23
1639,Male,64,28,74
1640,Female,27,59,94
1641,Female,18,75,1
1642,Male,39,47,16
1643,Male,69,86,70
1644,Female,64,141,19
1645,Male,50,116,34
1646,Male,42,37,81
1647,Male,39,73,60
1648,Female,33,114,63
1649,Male,47,70,60
1650,Female,35,141,49
1651,Male,41,98,75
1652,Female,22,72,93
1653,Female,54,142,99
1654,Male,40,148,60
1655,Female,59,46,28
1656,Male,44,22,77
1657,Female,29,27,4
1658,Male,27,77,52
1659,Male,51,39,80
1660,Female,50,75,54
1661,Male,33,102,34
1662,Male,46,139,85
1663,Female,35,40,16
1664,Male,44,98,84
1665,Male,24,36,35
1666,Female,53,149,36
1667,Female,44,76,81
1668,Male,27,136,37
1669,Male,27,132,87
1670,Female,28,24,46
1671,Female,47,45,54
1672,Male,20,40,35
1673,Female,46,123,55
1674,Male,31,104,6
1675,Male,30,140,65
1676,Male,36,39,65
1677,Male,42,134,3
1678,Male,27,32,45
1679,Female,32,122,51
1680,Female,45,142,79
1681,Female,57,22,73
1682,Female,66,57,98
1683,Male,55,38,25
1684,Male,24,131,81
1685,Male,31,116,55
1686,Male,47,79,72
1687,Female,57,40,66
1688,Male,29,88,6
1689,Male,45,80,23
1690,Female,67,28,50
1691,Female,31,143,77
1692,Female,18,108,97
1693,Female,21,51,10
1694,Male,66,32,35
1695,Male,35,127,86
1696,Female,68,44,77
1697,Male,53,114,69
1698,Male,49,35,70
1699,Male,45,32,12
1700,Female,45,24,87
1701,Male,55,119,49
1702,Female,49,18,47
1703,Male,25,29,93
1704,Male,42,67,95
1705,Male,64,69,2
1706,Female,37,136,86
1707,Male,50,149,18
1708,Female,47,130,24
1709,Female,54,139,14
1710,Female,33,130,38
1711,Male,42,108,41
1712,Male,55,39,34
1713,Male,59,116,68
1714,Male,27,54,74
1715,Female,22,134,72
1716,Female,25,107,38
1717,Female,50,133,91
1718,Male,54,25,63
1719,Female,18,146,30
1720,Male,48,88,67
1721,Female,24,68,39
1722,Male,64,94,29
1723,Male,40,70,96
1724,Female,41,131,42
1725,Female,31,108,49
1726,Female,40,113,88
1727,Female,26,58,92
1728,Male,25,19,95
1729,Female,25,94,19
1730,Female,20,82,29
1731,Female,49,18,80
1732,Male,69,99,33
1733,Male,21,131,99
1734,Female,66,109,87
1735,Male,55,30,82
1736,Female,19,125,39
1737,Male,26,84,37
1738,Male,63,29,13
1739,Male,18,121,17
1740,Male,66,108,8
1741,Female,28,94,45
1742,Female,46,58,35
1743,Female,43,140,17
1744,Male,44,144,75
1745,Female,55,126,19
1746,Female,46,54,50
1747,Female,50,77,77
1748,Male,45,77,98
1749,Male,48,31,22
1750,Male,36,52,84
1751,Female,65,142,36
1752,Female,43,39,95
1753,Female,67,91,31
1754,Male,46,138,18
1755,Male,28,39,92
1756,Female,58,49,20
1757,Male,49,93,62
1758,Male,38,103,34
1759,Male,55,37,22
1760,Male,51,136,50
1761,Female,57,31,100
1762,Male,39,43,72
1763,Male,65,16,93
1764,Male,44,25,22
1765,Male,25,30,3
1766,Female,57,95,45
1767,Female,63,35,2
1768,Male,48,35,73
1769,Male,18,20,73
1770,Male,56,60,26
1771,Male,51,37,59
1772,Male,64,72,1
1773,Male,41,53,53
1774,Female,45,45,57
1775,Male,67,16,80
1776,Female,21,100,43
1777,Female,35,58,18
1778,Male,46,141,39
1779,Female,40,77,31
1780,Female,54,136,46
1781,Female,44,89,1
1782,Female,33,67,46
1783,Female,62,90,1
1784,Female,44,145,56
1785,Male,26,108,46
1786,Female,22,33,88
1787,Female,25,59,55
1788,Female,35,69,56
1789,Male,52,43,78
1790,Female,23,62,23
1791,Male,60,86,48
1792,Female,40,77,62
1793,Male,63,71,8
1794,Male,43,27,66
1795,Female,68,102,5
1796,Female,56,119,38
1797,Male,41,23,97
1798,Female,27,88,4
1799,Male,32,89,39
1800,Male,55,111,8
1801,Male,37,149,93
1802,Male,46,123,93
1803,Male,23,42,37
1804,Female,65,116,38
1805,Male,26,108,94
1806,Male,68,133,60
1807,Female,67,86,12
1808,Male,22,41,72
1809,Female,65,85,59
1810,Female,56,44,19
1811,Female,36,80,67
1812,Male,22,113,40
1813,Male,37,103,23
1814,Male,28,143,16
1815,Female,67,69,28
1816,Male,44,116,90
1817,Female,46,79,50
1818,Male,24,39,12
1819,Female,67,112,44
1820,Male,20,56,88
1821,Male,22,58,78
1822,Male,30,83,18
1823,Female,33,119,60
1824,Female,29,22,40
1825,Male,56,120,87
1826,Male,44,77,15
1827,Female,62,87,54
1828,Female,50,138,67
1829,Female,32,19,63
1830,Male,38,143,55
1831,Female,61,25,40
1832,Male,34,146,10
1833,Female,69,31,55
1834,Male,54,82,96
1835,Female,66,19,9
1836,Female,32,96,73
1837,Female,37,81,63
1838,Female,36,25,61
1839,Female,18,56,59
1840,Male,21,49,86
1841,Female,20,93,66
1842,Female,25,73,63
1843,Female,58,131,45
1844,Male,61,62,33
1845,Female,22,17,96
1846,Male,26,38,75
1847,Female,18,133,26
1848,Female,60,115,30
1849,Male,47,47,16
1850,Female,24,84,81
1851,Male,39,67,89
1852,Male,37,71,88
1853,Female,46,54,56
1854,Male,44,17,10
1855,Female,42,63,58
1856,Female,63,28,5
1857,Male,52,139,29
1858,Male,44,39,39
1859,Male,28,18,16
1860,Male,34,77,86
1861,Female,48,69,41
1862,Female,35,16,44
1863,Male,36,37,37
1864,Female,67,122,9
1865,Female,55,133,34
1866,Female,46,29,65
1867,Female,32,65,82
1868,Male,24,34,19
1869,Male,54,70,50
1870,Female,54,52,81
1871,Male,24,39,39
1872,Male,39,100,85
1873,Male,29,82,16
1874,Female,25,94,34
1875,Female,35,78,47
1876,Female,45,85,84
1877,Male,35,102,38
1878,Female,48,71,67
1879,Female,34,133,74
1880,Male,40,43,32
1881,Female,28,78,44
1882,Female,32,61,63
1883,Male,47,34,73
1884,Male,69,21,14
1885,Male,48,108,35
1886,Female,23,142,26
1887,Female,29,128,4
1888,Female,40,67,66
1889,Male,56,80,1
1890,Male,57,141,2
1891,Female,53,84,54
1892,Female,52,106,4
1893,Male,20,134,94
1894,Male,59,37,68
1895,Male,45,126,20
1896,Male,32,133,73
1897,Female,30,144,63
1898,Male,36,95,87
1899,Female,57,85,28
1900,Female,35,88,96
1901,Female,48,36,21
1902,Male,54,140,97
1903,Male,38,120,39
1904,Male,56,138,46
1905,Male,22,92,57
1906,Female,68,132,91
1907,Male,34,15,7
1908,Male,36,102,19
1909,Female,21,101,5
1910,Male,43,83,72
1911,Female,41,98,55
1912,Female,56,124,96
1913,Female,55,142,45
1914,Female,63,118,94
1915,Female,36,136,41
1916,Female,47,113,42
1917,Female,43,50,32
1918,Female,69,102,46
1919,Male,28,51,4
1920,Male,56,65,6
1921,Male,20,51,67
1922,Male,69,100,2
1923,Female,39,19,21
1924,Male,34,67,94
1925,Female,28,119,91
1926,Male,64,125,14
1927,Male,56,41,29
1928,Male,64,75,16
1929,Female,44,79,50
1930,Male,66,98,4
1931,Female,60,59,78
1932,Female,46,145,57
1933,Male,29,64,16
1934,Male,30,62,11
1935,Male,28,33,63
1936,Female,48,148,95
1937,Male,28,149,56
1938,Female,58,115,100
1939,Female,60,104,29
1940,Male,53,27,74
1941,Male,19,115,47
1942,Female,40,60,38
1943,Female,53,47,38
1944,Female,31,130,92
1945,Male,54,111,99
1946,Female,66,55,97
1947,Male,44,87,95
1948,Female,29,43,72
1949,Female,46,131,95
1950,Male,23,21,54
1951,Female,61,109,69
1952,Male,64,25,85
1953,Male,40,56,25
1954,Female,68,19,9
1955,Male,27,16,21
1956,Male,51,57,55
1957,Female,61,18,66
1958,Male,29,95,70
1959,Male,49,133,20
1960,Male,43,109,77
1961,Female,24,73,78
1962,Male,49,44,3
1963,Female,50,144,44
1964,Female,35,102,41
1965,Male,52,88,25
1966,Male,37,142,51
1967,Male,48,110,15
1968,Female,22,32,77
1969,Male,49,73,28
1970,Male,69,44,59
1971,Male,64,65,68
1972,Male,59,102,90
1973,Male,36,81,45
1974,Female,18,123,83
1975,Female,24,90,65
1976,Male,39,79,29
1977,Male,67,16,28
1978,Male,51,25,35
1979,Male,68,90,13
1980,Female,27,106,51
1981,Male,64,111,97
1982,Female,59,17,69
1983,Female,43,55,14
1984,Male,49,63,73
1985,Female,59,97,68
1986,Female,44,96,66
1987,Female,29,51,78
1988,Female,57,106,3
1989,Male,40,21,4
1990,Male,31,125,45
1991,Female,51,52,71
1992,Male,34,147,15
1993,Male,23,75,52
1994,Male,44,97,92
1995,Male,25,42,68
1996,Male,50,144,76
1997,Female,52,84,59
1998,Male,64,51,17
1999,Male,34,134,17
2000,Male,43,110,6
2001,Male,24,115,51
2002,Female,63,96,44
2003,Female,41,143,48
2004,Female,42,17,3
2005,Female,52,85,12
2006,Male,43,111,54
2007,Female,67,99,52
2008,Male,22,51,34
2009,Male,69,145,65
2010,Male,64,115,5
2011,Male,55,111,70
2012,Male,52,27,15
2013,Female,47,141,62
2014,Female,67,64,52
2015,Female,42,71,21
2016,Female,41,60,64
2017,Male,47,108,34
2018,Female,37,100,54
2019,Male,20,146,73
2020,Female,49,139,8
2021,Male,25,96,100
2022,Male,68,84,5
2023,Female,67,107,90
2024,Male,64,147,73
2025,Male,40,41,21
2026,Female,63,24,87
2027,Male,33,144,87
2028,Female,52,132,92
2029,Female,42,73,71
2030,Female,32,135,98
2031,Male,68,105,93
2032,Male,25,77,88
2033,Male,51,29,55
2034,Female,42,119,27
2035,Male,66,20,55
2036,Female,61,148,21
2037,Female,36,52,34
2038,Male,60,62,76
2039,Female,67,29,17
2040,Male,30,86,6
2041,Male,63,43,1
2042,Male,29,16,9
2043,Male,32,89,42
2044,Male,40,102,86
2045,Female,57,38,38
2046,Female,19,116,1
2047,Female,57,39,28
2048,Male,40,131,80
2049,Male,22,47,74
2050,Male,51,122,93
2051,Female,27,57,78
2052,Male,44,31,46
2053,Female,59,21,13
2054,Female,21,41,66
2055,Male,21,50,20
2056,Male,25,29,66
2057,Female,23,84,18
2058,Male,42,83,69
2059,Female,44,67,26
2060,Male,64,16,68
2061,Male,67,121,95
2062,Female,57,127,4
2063,Male,37,140,45
2064,Female,44,63,57
2065,Male,24,130,11
2066,Female,40,74,66
2067,Female,37,141,9
2068,Male,66,42,77
2069,Female,68,100,62
2070,Male,51,46,42
2071,Male,46,29,16
2072,Male,61,105,82
2073,Female,68,142,37
2074,Female,22,137,29
2075,Male,44,110,32
2076,Male,29,71,82
2077,Female,34,61,91
2078,Male,54,115,78
2079,Male,51,132,9
2080,Female,47,24,98
2081,Male,53,131,11
2082,Female,23,106,23
2083,Male,49,77,25
2084,Female,49,84,82
2085,Male,26,108,7
2086,Male,39,55,33
2087,Female,27,54,55
2088,Male,46,30,93
2089,Female,28,39,6
2090,Male,45,23,4
2091,Female,19,54,81
2092,Female,38,71,90
2093,Female,48,60,17
2094,Female,58,133,28
2095,Male,69,21,2
2096,Male,34,130,74
2097,Female,44,142,95
2098,Female,47,127,37
2099,Female,58,133,83
2100,Male,25,118,9
2101,Male,54,71,58
2102,Male,22,39,90
2103,Male,43,125,100
2104,Female,23,149,98
2105,Female,33,69,82
2106,Female,18,46,82
2107,Male,26,101,11
2108,Male,38,86,46
2109,Male,24,36,60
2110,Female,60,60,13
2111,Female,32,19,34
2112,Male,41,26,81
2113,Female,22,41,94
2114,Male,68,98,19
2115,Male,55,50,64
2116,Female,46,66,27
2117,Male,63,144,30
2118,Female,69,88,19
2119,Male,63,26,59
2120,Female,28,69,27
2121,Female,21,94,75
2122,Female,27,105,34
2123,Male,51,78,37
2124,Male,21,118,16
2125,Female,69,105,100
2126,Female,27,73,83
2127,Male,50,39,60
2128,Male,63,118,53
2129,Male,35,82,67
2130,Female,29,24,40
2131,Male,68,26,2
2132,Male,40,43,37
2133,Female,61,57,12
2134,Male,42,102,18
2135,Male,54,102,73
2136,Male,21,125,31
2137,Female,30,127,49
2138,Female,35,83,48
2139,Female,46,133,61
2140,Female,61,25,30
2141,Female,47,121,51
2142,Female,65,77,81
2143,Female,55,36,77
2144,Male,45,84,60
2145,Male,24,104,15
2146,Female,41,148,71
2147,Male,58,110,42
2148,Male,27,57,80
2149,Female,54,139,54
2150,Male,44,113,65
2151,Male,38,81,16
2152,Male,53,96,100
2153,Male,60,114,42
2154,Male,68,82,65
2155,Female,46,71,44
2156,Female,24,63,1
2157,Female,30,52,50
2158,Male,62,50,61
2159,Female,40,136,86
2160,Male,67,110,92
2161,Male,42,118,35
2162,Male,58,96,18
2163,Male,62,38,55
2164,Female,30,96,48
2165,Female,54,117,44
2166,Male,47,22,11
2167,Female,43,129,17
2168,Male,29,25,39
2169,Female,18,121,37
2170,Female,35,109,95
2171,Male,38,136,41
2172,Female,41,56,55
2173,Male,34,20,96
2174,Female,59,17,62
2175,Male,26,88,33
2176,Male,69,112,50
2177,Female,57,79,38
2178,Female,45,50,16
2179,Male,32,134,34
2180,Female,30,139,78
2181,Female,45,143,36
2182,Male,34,126,15
2183,Male,26,148,81
2184,Female,38,93,56
2185,Male,47,86,57
2186,Male,28,95,73
2187,Male,47,91,78
2188,Female,53,23,88
2189,Female,42,84,11
2190,Male,24,37,93
2191,Female,37,100,89
2192,Male,52,31,68
2193,Female,27,112,96
2194,Male,52,137,32
2195,Male,18,39,67
2196,Female,31,126,6
2197,Male,62,52,19
2198,Female,22,17,17
2199,Female,57,28,48
2200,Male,61,24,64
2201,Male,55,80,5
2202,Female,51,140,74
2203,Male,41,24,91
2204,Male,21,113,36
2205,Male,44,63,96
2206,Male,22,145,57
2207,Male,60,61,85
2208,Female,30,74,96
2209,Female,57,39,43
2210,Male,38,149,98
2211,Male,54,91,79
2212,Male,49,135,73
2213,Female,55,57,2
2214,Male,48,60,45
2215,Female,49,57,70
2216,Female,32,43,91
2217,Female,65,97,85
2218,Male,47,117,34
2219,Female,60,100,22
2220,Male,24,113,8
2221,Female,55,96,20
2222,Male,48,126,58
2223,Female,61,17,38
2224,Male,43,70,9
2225,Female,53,125,19
2226,Male,63,78,32
2227,Male,60,35,75
2228,Male,43,38,62
2229,Male,61,66,92
2230,Female,19,27,36
2231,Female,60,108,21
2232,Male,62,92,66
2233,Female,60,116,71
2234,Male,26,44,89
2235,Male,65,29,42
2236,Female,22,57,100
2237,Male,44,54,57
2238,Male,29,58,85
2239,Female,52,95,77
2240,Male,46,15,90
2241,Male,33,117,87
2242,Male,36,139,13
2243,Male,66,96,36
2244,Female,60,55,93
2245,Female,68,76,9
2246,Female,44,122,84
2247,Male,35,87,85
2248,Male,58,92,41
2249,Female,30,71,72
2250,Male,47,135,26
2251,Male,43,56,38
2252,Male,23,99,91
2253,Male,20,80,54
2254,Female,40,84,87
2255,Female,29,25,95
2256,Female,58,18,14
2257,Male,58,93,17
2258,Female,32,137,62
2259,Female,18,93,72
2260,Male,67,34,62
2261,Male,64,110,63
2262,Female,25,87,10
2263,Female,48,58,15
2264,Female,28,45,58
2265,Female,34,89,95
2266,Male,44,55,23
2267,Female,48,18,34
2268,Female,44,128,23
2269,Male,31,28,85
2270,Female,68,68,74
2271,Male,40,106,22
2272,Male,22,142,42
2273,Male,47,103,29
